movie_id,title,revenue,vote_average,vote_count,watch_providers,genres,budget,runtime,original_language,adult,shooting_format,release_year,number_screens_release,overview,movie_script,script_writer,distributors,director,producers,main_cast
274855,Geostorm,221600160,6.124,4898,"Amazon Prime Video, Amazon Prime Video with Ads","Action, Science Fiction, Thriller",120000000,109,en,False,,2017,,"After an unprecedented series of natural disasters threatened the planet, the world's leaders came together to create an intricate network of satellites to control the global climate and keep everyone safe. But now, something has gone wrong: the system built to protect Earth is attacking it, and it becomes a race against the clock to uncover the real threat before a worldwide geostorm wipes out everything and everyone along with it.",,,"Twisted Media, Skydance Media, RatPac Entertainment, Electric Entertainment, Warner Bros. Pictures, October Pictures",Dean Devlin,"Dean Devlin, David Ellison, Dana Goldberg","Gerard Butler, Alexandra Maria Lara, Jim Sturgess"
400106,Bright,0,6.155,5722,"Netflix, Netflix Standard with Ads","Fantasy, Action, Thriller",90000000,117,en,False,,2017,,"In an alternate present-day where magical creatures live among us, two L.A. cops become embroiled in a prophesied turf battle.",,,"Clubhouse Pictures, Overbrook Entertainment",David Ayer,"David Ayer, Bryan Unkeless, Ted Sarandos, Eric Newman","Will Smith, Joel Edgerton, Lucy Fry"
440021,Happy Death Day,125479266,6.66,6266,"Netflix, Netflix Standard with Ads","Comedy, Horror, Mystery",4800000,97,en,False,,2017,,"Caught in a bizarre and terrifying time warp, college student Tree finds herself repeatedly reliving the day of her murder, ultimately realizing that she must identify the killer and the reason for her death before her chances of survival run out.",,,"Vesuvius Productions, Blumhouse Productions, Digital Riot Media, Universal Pictures",Christopher Landon,Jason Blum,"Jessica Rothe, Israel Broussard, Ruby Modine"
346364,It,703000000,7.239,19328,"Sky Go, Now TV Cinema","Horror, Thriller",35000000,135,en,False,,2017,,"In a small town in Maine, seven children known as The Losers Club come face to face with life problems, bullies and a monster that takes the shape of a clown called Pennywise.",,,"New Line Cinema, Vertigo Entertainment, Lin Pictures, KatzSmith Productions",Andy Muschietti,"Dan Lin, Seth Grahame-Smith, Bárbara Muschietti, David Katzenberg, Roy Lee","Jaeden Martell, Sophia Lillis, Jack Dylan Grazer"
354912,Coco,807816196,8.205,19952,Disney Plus,"Family, Animation, Music, Adventure",175000000,105,en,False,,2017,,"Despite his family’s baffling generations-old ban on music, Miguel dreams of becoming an accomplished musician like his idol, Ernesto de la Cruz. Desperate to prove his talent, Miguel finds himself in the stunning and colorful Land of the Dead following a mysterious chain of events. Along the way, he meets charming trickster Hector, and together, they set off on an extraordinary journey to unlock the real story behind Miguel's family history.",,,"Pixar, Walt Disney Pictures",Lee Unkrich,Darla K. Anderson,"Anthony Gonzalez, Gael García Bernal, Benjamin Bratt"
369192,Battle of the Sexes,12638526,6.769,1877,Disney Plus,"Drama, Comedy, History",25000000,121,en,False,,2017,,The true story of the 1973 tennis match between world number one Billie Jean King and ex-champ and serial hustler Bobby Riggs.,,,"Fox Searchlight Pictures, Decibel Films, Cloud Eight Films, Ingenious Media","Valerie Faris, Jonathan Dayton","Christian Colson, Danny Boyle, Robert Graf","Emma Stone, Steve Carell, Andrea Riseborough"
345940,The Meg,530517320,6.248,7798,"Sky Go, Now TV Cinema","Action, Science Fiction, Horror",150000000,113,en,False,,2018,,"A deep sea submersible pilot revisits his past fears in the Mariana Trench, and accidentally unleashes the seventy foot ancestor of the Great White Shark believed to be extinct.",,,"Apelles Entertainment, Gravity Pictures, di Bonaventura Pictures, Flagship Entertainment Group, Maeday Productions, Warner Bros. Pictures",Jon Turteltaub,"Belle Avery, Lorenzo di Bonaventura, Colin Wilson","Jason Statham, Li Bingbing, Rainn Wilson"
383498,Deadpool 2,785896632,7.49,18354,Disney Plus,"Action, Comedy, Adventure",110000000,120,en,False,,2018,,Wisecracking mercenary Deadpool battles the evil and powerful Cable and other bad guys to save a boy's life.,,,"Maximum Effort, Genre Films, 20th Century Fox, Marvel Entertainment",David Leitch,"Simon Kinberg, Ryan Reynolds, Lauren Shuler Donner","Ryan Reynolds, Josh Brolin, Morena Baccarin"
353081,Mission: Impossible - Fallout,791658205,7.4,8468,"Paramount Plus, Paramount+ Amazon Channel, Paramount Plus Apple TV Channel , Paramount Plus Premium, Paramount Plus Basic with Ads, Channel 4 Plus","Action, Adventure",178000000,147,en,False,,2018,,"When an IMF mission ends badly, the world is faced with dire consequences. As Ethan Hunt takes it upon himself to fulfill his original briefing, the CIA begin to question his loyalty and his motives. The IMF team find themselves in a race against time, hunted by assassins while trying to prevent a global catastrophe.",,,"Paramount Pictures, Bad Robot, Skydance Media, TC Productions",Christopher McQuarrie,"J.J. Abrams, Tom Cruise, David Ellison, Dana Goldberg, Bryan Burk, Christopher McQuarrie, Don Granger, Raphaël Benoliel, Jake Myers","Tom Cruise, Henry Cavill, Ving Rhames"
395990,Death Wish,34017028,6.186,2608,"Amazon Prime Video, Amazon Prime Video with Ads","Action, Crime, Thriller, Drama",30000000,107,en,False,,2018,,A mild-mannered father is transformed into a killing machine after his family is torn apart by a violent act.,,,"Metro-Goldwyn-Mayer, Cave 76 Productions",Eli Roth,"Roger Birnbaum, Robert Birnbaum","Bruce Willis, Vincent D'Onofrio, Dean Norris"
405774,Bird Box,0,6.831,10105,"Netflix, Netflix Standard with Ads","Horror, Thriller, Drama",19800000,124,en,False,,2018,,"Five years after an ominous unseen presence drives most of society to suicide, a survivor and her two children make a desperate bid to reach safety.",,,"Bluegrass Films, Chris Morgan Productions",Susanne Bier,"Chris Morgan, Clayton Townsend, Bárbara Muschietti, Dylan Clark","Sandra Bullock, Trevante Rhodes, John Malkovich"
338952,Fantastic Beasts: The Crimes of Grindelwald,654900000,6.846,11040,"Netflix, Netflix Standard with Ads","Fantasy, Adventure",200000000,134,en,False,,2018,,"Gellert Grindelwald has escaped imprisonment and has begun gathering followers to his cause—elevating wizards above all non-magical beings. The only one capable of putting a stop to him is the wizard he once called his closest friend, Albus Dumbledore. However, Dumbledore will need to seek help from the wizard who had thwarted Grindelwald once before, his former student Newt Scamander, who agrees to help, unaware of the dangers that lie ahead. Lines are drawn as love and loyalty are tested, even among the truest friends and family, in an increasingly divided wizarding world.",,,"Warner Bros. Pictures, Heyday Films",David Yates,"Steve Kloves, Lionel Wigram, J.K. Rowling, David Heyman","Eddie Redmayne, Katherine Waterston, Dan Fogler"
424694,Bohemian Rhapsody,910813521,7.976,17117,"Netflix, Disney Plus, Netflix Standard with Ads","Music, Drama",52000000,135,en,False,,2018,,"Singer Freddie Mercury, guitarist Brian May, drummer Roger Taylor and bass guitarist John Deacon take the music world by storm when they form the rock 'n' roll band Queen in 1970. Hit songs become instant classics. When Mercury's increasingly wild lifestyle starts to spiral out of control, Queen soon faces its greatest challenge yet – finding a way to keep the band together amid the success and excess.",,,"20th Century Fox, Regency Enterprises, GK Films, TSG Entertainment",Bryan Singer,"Jim Beach, Robert De Niro, Graham King, Bryan Singer, Brian May, Peter Oberth, Roger Taylor","Rami Malek, Gwilym Lee, Ben Hardy"
446696,Life Itself,7997774,7.221,578,"Sky Go, Now TV Cinema","Drama, Romance",10000000,118,en,False,,2018,,"As a young New York couple goes from college romance to marriage and the birth of their first child, the unexpected twists of their journey create reverberations that echo over continents and through lifetimes.",,,"FilmNation Entertainment, Nostromo Pictures, Temple Hill Entertainment, 17-28 Black Production",Dan Fogelman,"Aaron Ryder, Wyck Godfrey, Marty Bowen, Dan Fogelman","Oscar Isaac, Olivia Wilde, Annette Bening"
348350,Solo: A Star Wars Story,392952373,6.557,8752,Disney Plus,"Science Fiction, Adventure, Action",250000000,135,en,False,,2018,,"Through a series of daring escapades deep within a dark and dangerous criminal underworld, Han Solo meets his mighty future copilot Chewbacca and encounters the notorious gambler Lando Calrissian.",,,Lucasfilm Ltd.,Ron Howard,"Kathleen Kennedy, Allison Shearmur, Simon Emanuel","Alden Ehrenreich, Joonas Suotamo, Woody Harrelson"
440471,Escape Plan 2: Hades,17592626,5.154,1468,"Amazon Prime Video, Amazon Prime Video with Ads","Action, Thriller, Crime, Mystery, Science Fiction",20000000,93,en,False,,2018,,"Ray Breslin manages an elite team of security specialists trained in the art of breaking people out of the world's most impenetrable prisons. When his most trusted operative, Shu Ren, is kidnapped and disappears inside the most elaborate prison ever built, Ray must track him down with the help of some of his former friends.",,,"Leomus Pictures, Grindstone Entertainment Group, Lionsgate, Summit Entertainment, Highland Film Group, Plastic Fish Productions, The Fyzz, Ingenious Media, RPI Group Productions, EFO Films",Steven C. Miller,"Mark Canton, Randall Emmett, Qiu Jie, George Furla, Robbie Brenner, Su Xing, Zack Schiller","Sylvester Stallone, Dave Bautista, Jesse Metcalfe"
299536,Avengers: Infinity War,2052415039,8.2,30503,Disney Plus,"Adventure, Action, Science Fiction",300000000,149,en,False,,2018,,"As the Avengers and their allies have continued to protect the world from threats too large for any one hero to handle, a new danger has emerged from the cosmic shadows: Thanos. A despot of intergalactic infamy, his goal is to collect all six Infinity Stones, artifacts of unimaginable power, and use them to inflict his twisted will on all of reality. Everything the Avengers have fought for has led up to this moment - the fate of Earth and existence itself has never been more uncertain.",,,Marvel Studios,"Joe Russo, Anthony Russo",Kevin Feige,"Robert Downey Jr., Chris Evans, Chris Hemsworth"
300668,Annihilation,43070915,6.426,8837,"Amazon Prime Video, Amazon Prime Video with Ads","Science Fiction, Horror",40000000,115,en,False,,2018,,"A biologist signs up for a dangerous, secret expedition into a mysterious zone where the laws of nature don't apply.",,,"Paramount Pictures, Skydance Media, DNA Films, Scott Rudin Productions",Alex Garland,"Andrew Macdonald, Allon Reich, Eli Bush, Scott Rudin","Natalie Portman, Jennifer Jason Leigh, Gina Rodriguez"
333339,Ready Player One,607274134,7.59,15987,"Sky Go, Now TV Cinema","Adventure, Action, Science Fiction",175000000,140,en,False,,2018,,"When the creator of a popular video game system dies, a virtual contest is created to compete for his fortune.",,,"Amblin Entertainment, Warner Bros. Pictures, Village Roadshow Pictures, De Line Pictures, Dune Entertainment",Steven Spielberg,"Kristie Macosko Krieger, Donald De Line, Dan Farah, Steven Spielberg","Tye Sheridan, Olivia Cooke, Ben Mendelsohn"
480530,Creed II,214200000,7.034,5510,FilmBox+,"Drama, Action",50000000,130,en,False,,2018,,"Between personal obligations and training for his next big fight against an opponent with ties to his family's past, Adonis Creed is up against the challenge of his life.",,,"Metro-Goldwyn-Mayer, New Line Cinema, Chartoff-Winkler Productions",Steven Caple Jr.,"Sylvester Stallone, Kevin King Templeton, William Chartoff, Irwin Winkler, Charles Winkler, Ian Sharples, David Winkler","Michael B. Jordan, Sylvester Stallone, Tessa Thompson"
484247,A Simple Favor,97644617,6.637,4312,"Netflix, Amazon Prime Video, Netflix Standard with Ads, Amazon Prime Video with Ads","Thriller, Crime, Comedy",20000000,117,en,False,,2018,,"Stephanie, a dedicated mother and popular vlogger, befriends Emily, a mysterious upper-class woman whose son Nicky attends the same school as Miles, Stephanie's son. When Emily asks her to pick Nicky up from school and then disappears, Stephanie undertakes an investigation that will dive deep into Emily's cloudy past.",,,"Feigco Entertainment, Bron Studios",Paul Feig,"Jessie Henderson, Paul Feig","Anna Kendrick, Blake Lively, Henry Golding"
449443,Den of Thieves,80509622,6.848,3107,"Amazon Prime Video, Amazon Prime Video with Ads","Action, Crime, Thriller",30000000,140,en,False,,2018,,A gritty crime saga which follows the lives of an elite unit of the LA County Sheriff's Dept. and the state's most successful bank robbery crew as the outlaws plan a seemingly impossible heist on the Federal Reserve Bank.,,,"Atmosphere Entertainment MM, Diamond Film Productions, G-BASE, Tucker Tooley Entertainment, STXfilms, Universal Pictures",Christian Gudegast,"Tony Grazia, Gerard Butler, Mark Canton, Tucker Tooley, Alan Siegel","Gerard Butler, Pablo Schreiber, O'Shea Jackson Jr."
447332,A Quiet Place,340955294,7.399,14539,"Paramount Plus, Sky Go, Now TV Cinema, Paramount+ Amazon Channel, Paramount Plus Apple TV Channel , Paramount Plus Premium, Paramount Plus Basic with Ads, Channel 4 Plus","Horror, Drama, Science Fiction",17000000,91,en,False,,2018,,A family is forced to live in silence while hiding from creatures that hunt by sound.,,,"Paramount Pictures, Platinum Dunes",John Krasinski,"Brad Fuller, Andrew Form, Michael Bay","Emily Blunt, John Krasinski, Millicent Simmonds"
220882,London Fields,487420,5.1,271,,"Crime, Thriller",8000000,118,en,False,,2018,,"Clairvoyant femme fatale, Nicola Six has been living with a dark premonition of her impending death by murder. She begins a tangled love affair with three uniquely different men — one of whom she knows will be her murderer.",,,"Muse Productions, Periscope Entertainment, Head Gear Films, Curiously Bright Entertainment, Living the Dream Films, MindSky Entertainment, Vedette Finance, Tartan Films, 20th Century Fox",Mathew Cullen,"Geyer Kosinski, Jordan Gertner","Amber Heard, Theo James, Jim Sturgess"
335983,Venom,856085151,6.829,16523,,"Science Fiction, Action",116000000,112,en,False,,2018,,"Investigative journalist Eddie Brock attempts a comeback following a scandal, but accidentally becomes the host of Venom, a violent, super powerful alien symbiote. Soon, he must rely on his newfound powers to protect the world from a shadowy organization looking for a symbiote of their own.",,,"Matt Tolmach Productions, Pascal Pictures, Marvel Entertainment, Tencent Pictures, Arad Productions, Columbia Pictures",Ruben Fleischer,"Avi Arad, Amy Pascal, Matt Tolmach","Tom Hardy, Michelle Williams, Riz Ahmed"
337167,Fifty Shades Freed,371985018,6.696,8117,"Netflix, Netflix Standard with Ads","Drama, Romance",55000000,105,en,False,,2018,,"Believing they have left behind shadowy figures from their past, newlyweds Christian and Ana fully embrace an inextricable connection and shared life of luxury. But just as she steps into her role as Mrs. Grey and he relaxes into an unfamiliar stability, new threats could jeopardize their happy ending before it even begins.",,,"Universal Pictures, Michael De Luca Productions, Perfect World Pictures",James Foley,"Michael De Luca, Marcus Viscidi, E.L. James, Dana Brunetti","Dakota Johnson, Jamie Dornan, Eric Johnson"
458156,John Wick: Chapter 3 - Parabellum,326709727,7.442,10950,"Netflix, Netflix Standard with Ads","Action, Thriller, Crime",55000000,131,en,False,,2019,,"Super-assassin John Wick returns with a $14 million price tag on his head and an army of bounty-hunting killers on his trail. After killing a member of the shadowy international assassin’s guild, the High Table, John Wick is excommunicado, but the world’s most ruthless hit men and women await his every turn.",,,"Thunder Road, Lionsgate, 87Eleven",Chad Stahelski,"Basil Iwanyk, Erica Lee","Keanu Reeves, Halle Berry, Ian McShane"
384018,Fast & Furious Presents: Hobbs & Shaw,760098996,6.846,7368,"Amazon Prime Video, Amazon Prime Video with Ads","Action, Adventure, Comedy",200000000,137,en,False,,2019,,"Ever since US Diplomatic Security Service Agent Hobbs and lawless outcast Shaw first faced off, they just have traded smack talk and body blows. But when cyber-genetically enhanced anarchist Brixton's ruthless actions threaten the future of humanity, they join forces to defeat him.",,,"Chris Morgan Productions, Seven Bucks Productions, Universal Pictures",David Leitch,"Hiram Garcia, Dwayne Johnson, Jason Statham, Chris Morgan","Dwayne Johnson, Jason Statham, Idris Elba"
181812,Star Wars: The Rise of Skywalker,1074144248,6.3,10174,Disney Plus,"Adventure, Action, Science Fiction",416000000,142,en,False,,2019,,"The surviving Resistance faces the First Order once again as the journey of Rey, Finn and Poe Dameron continues. With the power and knowledge of generations behind them, the final battle begins.",,,"Lucasfilm Ltd., Bad Robot",J.J. Abrams,"J.J. Abrams, Michelle Rejwan, Kathleen Kennedy","Carrie Fisher, Mark Hamill, Daisy Ridley"
299537,Captain Marvel,1131416446,6.802,16018,Disney Plus,"Action, Adventure, Science Fiction",152000000,124,en,False,,2019,,"The story follows Carol Danvers as she becomes one of the universe’s most powerful heroes when Earth is caught in the middle of a galactic war between two alien races. Set in the 1990s, Captain Marvel is an all-new adventure from a previously unseen period in the history of the Marvel Cinematic Universe.",,,Marvel Studios,"Ryan Fleck, Anna Boden",Kevin Feige,"Brie Larson, Samuel L. Jackson, Ben Mendelsohn"
429617,Spider-Man: Far From Home,1131927996,7.41,16055,,"Action, Adventure, Science Fiction",160000000,129,en,False,,2019,,"Peter Parker and his friends go on a summer trip to Europe. However, they will hardly be able to rest - Peter will have to agree to help Nick Fury uncover the mystery of creatures that cause natural disasters and destruction throughout the continent.",,,"Marvel Studios, Pascal Pictures, Columbia Pictures",Jon Watts,"Kevin Feige, Amy Pascal","Tom Holland, Jake Gyllenhaal, Samuel L. Jackson"
458897,Charlie's Angels,73279888,6.415,3010,"Amazon Prime Video, Amazon Prime Video with Ads","Action, Adventure, Comedy",48000000,118,en,False,,2019,,"Elena Houghlin is a scientist, engineer and inventor of Calisto -- a sustainable energy source that will revolutionize the way people use power. It will be ready as soon as she works out the last issue, if not it could be turned into a dangerous weapon. But when the cutting edge technology is pushed to an investor before she can do that, Elena turns to the Townsend Agency for help. Now, it's up to the Angels -- Jane, Sabina, and the newly recruited Elena -- to retrieve Calisto before it can be transformed into a weapon of mass destruction.",,,"Columbia Pictures, Brownstone Productions, 2.0 Entertainment, The Cantillon Company",Elizabeth Banks,"Elizabeth Banks, Max Handelman, Doug Belgrad, Elizabeth Cantillon","Kristen Stewart, Naomi Scott, Ella Balinska"
567609,Ready or Not,57600000,7.035,4773,"Netflix, Disney Plus, Netflix Standard with Ads","Horror, Comedy",6000000,95,en,False,,2019,,A young bride's wedding night turns into her worst nightmare when her ridiculously rich in-laws force her to play a gruesome game of hide-and-seek.,,,"Mythology Entertainment, Vinson Films, Fox Searchlight Pictures, Radio Silence","Tyler Gillett, Matt Bettinelli-Olpin","James Vanderbilt, Bradley J. Fischer, Tripp Vinson, William Sherak","Samara Weaving, Adam Brody, Mark O'Brien"
292011,Richard Jewell,33900000,7.427,2560,,Drama,45000000,131,en,False,,2019,,"Richard Jewell thinks quick, works fast, and saves hundreds, perhaps thousands, of lives after a domestic terrorist plants several pipe bombs and they explode during a concert, only to be falsely suspected of the crime by sloppy FBI work and sensational media coverage.",,,"Warner Bros. Pictures, Malpaso Productions, Appian Way, Misher Films, 75 Year Plan Productions",Clint Eastwood,"Kevin Misher, Jennifer Davisson, Jonah Hill, Leonardo DiCaprio, Andy Berman, Tim Moore, Clint Eastwood","Paul Walter Hauser, Jon Hamm, Kathy Bates"
515001,Jojo Rabbit,82468705,8.009,9789,Disney Plus,"Comedy, War, Drama",14000000,108,en,False,,2019,,"A World War II satire that follows a lonely German boy whose world view is turned upside down when he discovers his single mother is hiding a young Jewish girl in their attic. Aided only by his idiotic imaginary friend, Adolf Hitler, Jojo must confront his blind nationalism.",,,"Fox Searchlight Pictures, Defender Films, Piki Films",Taika Waititi,"Taika Waititi, Carthew Neal, Chelsea Winstanley","Roman Griffin Davis, Thomasin McKenzie, Scarlett Johansson"
299534,Avengers: Endgame,2799439100,8.238,26316,Disney Plus,"Adventure, Science Fiction, Action",356000000,181,en,False,,2019,,"After the devastating events of Avengers: Infinity War, the universe is in ruins due to the efforts of the Mad Titan, Thanos. With the help of remaining allies, the Avengers must assemble once more in order to undo Thanos' actions and restore order to the universe once and for all, no matter what consequences may be in store.",,,Marvel Studios,"Joe Russo, Anthony Russo",Kevin Feige,"Robert Downey Jr., Chris Evans, Mark Ruffalo"
537915,After,69497587,7.122,8333,"Netflix, FilmBox+, Netflix Standard with Ads","Romance, Drama",14000000,106,en,False,,2019,,"Tessa Young is a dedicated student, dutiful daughter and loyal girlfriend to her high school sweetheart. Entering her first semester of college, Tessa's guarded world opens up when she meets Hardin Scott, a mysterious and brooding rebel who makes her question all she thought she knew about herself -- and what she wants out of life.",,,"CalMaple Films, Wattpad, Offspring Entertainment, Diamond Film Productions, Voltage Pictures, Frayed Pages Entertainment",Jenny Gage,"Aron Levitz, Jennifer Gibgot, Mark Canton, Dennis Pelino, Meadow Williams, Courtney Solomon, Anna Todd","Josephine Langford, Hero Fiennes Tiffin, Shane Paul McGhie"
551332,The Two Popes,232638,7.487,2945,"Netflix, Netflix Standard with Ads","Drama, History",0,125,en,False,,2019,,"Frustrated with the direction of the church, Cardinal Bergoglio requests permission to retire in 2012 from Pope Benedict. Instead, facing scandal and self-doubt, the introspective Pope Benedict summons his harshest critic and future successor to Rome to reveal a secret that would shake the foundations of the Catholic Church.",,,Rideback,Fernando Meirelles,"Leticia Cristi, Tracey Seaward, Dan Lin, Jonathan Eirich","Jonathan Pryce, Anthony Hopkins, Juan Minujín"
475557,Joker,1078958629,8.138,26415,,"Crime, Thriller, Drama",55000000,122,en,False,,2019,,"During the 1980s, a failed stand-up comedian is driven insane and turns to a life of crime and chaos in Gotham City while becoming an infamous psychopathic crime figure.",,,"Warner Bros. Pictures, Joint Effort, Village Roadshow Pictures, Bron Studios, DC Films",Todd Phillips,"Todd Phillips, Bradley Cooper, Emma Tillinger Koskoff","Joaquin Phoenix, Robert De Niro, Zazie Beetz"
359724,Ford v Ferrari,225508210,8.003,8281,Disney Plus,"Drama, Action, History",97600000,153,en,False,,2019,,"American car designer Carroll Shelby and the British-born driver Ken Miles work together to battle corporate interference, the laws of physics, and their own personal demons to build a revolutionary race car for Ford Motor Company and take on the dominating race cars of Enzo Ferrari at the 24 Hours of Le Mans in France in 1966.",,,"20th Century Fox, TSG Entertainment, Chernin Entertainment, Turnpike Films",James Mangold,"Peter Chernin, Jenno Topping, James Mangold","Matt Damon, Christian Bale, Jon Bernthal"
619278,Inside Man: Most Wanted,0,6.4,310,"Netflix, Netflix Standard with Ads","Action, Crime, Thriller",0,105,en,False,,2019,,An NYPD hostage negotiator teams up with a federal agent to rescue dozens of tourists held hostage during a 10-hour seige at the U.S. Federal Reserve.,,,"Universal 1440 Entertainment, Imagine Entertainment",M.J. Bassett,Ogden Gavanski,"Aml Ameen, Rhea Seehorn, Roxanne McKee"
398978,The Irishman,968853,7.6,7025,"Netflix, Netflix Standard with Ads","Crime, Drama, History",159000000,209,en,False,,2019,,"Pennsylvania, 1956. Frank Sheeran, a war veteran of Irish origin who works as a truck driver, accidentally meets mobster Russell Bufalino. Once Frank becomes his trusted man, Bufalino sends him to Chicago with the task of helping Jimmy Hoffa, a powerful union leader related to organized crime, with whom Frank will maintain a close friendship for nearly twenty years.",,,"Tribeca Productions, Sikelia Productions, Winkler Films",Martin Scorsese,"Martin Scorsese, Gastón Pavlovich, Irwin Winkler, Robert De Niro, Emma Tillinger Koskoff, Randall Emmett, Jane Rosenthal, Troy Allen, Gabriele Israilovici, Gerald Chamales","Robert De Niro, Al Pacino, Joe Pesci"
420818,The Lion King,1662020819,7.111,10345,Disney Plus,"Adventure, Drama, Family, Animation",260000000,118,en,False,,2019,,"Simba idolizes his father, King Mufasa, and takes to heart his own royal destiny. But not everyone in the kingdom celebrates the new cub's arrival. Scar, Mufasa's brother—and former heir to the throne—has plans of his own. The battle for Pride Rock is ravaged with betrayal, tragedy and drama, ultimately resulting in Simba's exile. With help from a curious pair of newfound friends, Simba will have to figure out how to grow up and take back what is rightfully his.",,,"Walt Disney Pictures, Fairview Entertainment",Jon Favreau,"Jon Favreau, Jeffrey Silver, Karen Gilchrist","Chiwetel Ejiofor, John Oliver, Donald Glover"
331482,Little Women,216600000,7.863,6438,"Amazon Prime Video, Amazon Prime Video with Ads","Drama, Romance, History",40000000,135,en,False,,2019,,Four sisters come of age in America in the aftermath of the Civil War.,,,"Columbia Pictures, Regency Enterprises, Pascal Pictures",Greta Gerwig,"Amy Pascal, Robin Swicord, Denise Di Novi","Saoirse Ronan, Emma Watson, Florence Pugh"
546554,Knives Out,312897920,7.843,12829,,"Comedy, Crime, Mystery",40000000,131,en,False,,2019,,"When renowned crime novelist Harlan Thrombey is found dead at his estate just after his 85th birthday, the inquisitive and debonair Detective Benoit Blanc is mysteriously enlisted to investigate. From Harlan's dysfunctional family to his devoted staff, Blanc sifts through a web of red herrings and self-serving lies to uncover the truth behind Harlan's untimely death.",,,"Lionsgate, MRC, T-Street",Rian Johnson,"Rian Johnson, Ram Bergman","Daniel Craig, Chris Evans, Ana de Armas"
530385,Midsommar,48015416,7.151,7393,"Amazon Prime Video, Amazon Prime Video with Ads","Horror, Drama, Mystery",9000000,147,en,False,,2019,,"Several friends travel to Sweden to study as anthropologists a summer festival that is held every ninety years in the remote hometown of one of them. What begins as a dream vacation in a place where the sun never sets, gradually turns into a dark nightmare as the mysterious inhabitants invite them to participate in their disturbing festive activities.",,,"B-Reel Films, Square Peg",Ari Aster,"Lars Knudsen, Beau Ferris, Patrik Andersson","Florence Pugh, Jack Reynor, William Jackson Harper"
464052,Wonder Woman 1984,169601036,6.412,8608,,"Action, Adventure, Fantasy",200000000,151,en,False,,2020,,A botched store robbery places Wonder Woman in a global battle against a powerful and mysterious ancient force that puts her powers in jeopardy.,,,"Warner Bros. Pictures, The Stone Quarry, DC Films, Atlas Entertainment",Patty Jenkins,"Gal Gadot, Zack Snyder, Deborah Snyder, Charles Roven, Patty Jenkins, Stephen Jones","Gal Gadot, Chris Pine, Kristen Wiig"
337401,Mulan,69965374,6.866,6774,Disney Plus,"Adventure, Fantasy, Action, Family",200000000,115,en,False,,2020,,"When the Emperor of China issues a decree that one man per family must serve in the Imperial Chinese Army to defend the country from Huns, Hua Mulan, the eldest daughter of an honored warrior, steps in to take the place of her ailing father. She is spirited, determined and quick on her feet. Disguised as a man by the name of Hua Jun, she is tested every step of the way and must harness her innermost strength and embrace her true potential.",,,"Walt Disney Pictures, Good Fear, Jason T. Reed Productions",Niki Caro,"Jake Weiner, Chris Bender, Jason Reed, J.C. Spink, Tendo Nagenda","Liu Yifei, Donnie Yen, Gong Li"
514593,You Should Have Left,0,6.092,877,,"Horror, Thriller",0,93,en,False,,2020,,"In an effort to repair their relationship, a couple books a vacation in the countryside for themselves and their daughter. What starts as a perfect retreat begins to fall apart as one loses their grip on reality, and a sinister force tries to tear them apart.",,,"Blumhouse Productions, Universal Pictures",David Koepp,"Jason Blum, Dean O'Toole","Kevin Bacon, Amanda Seyfried, Avery Tiiu Essex"
454626,Sonic the Hedgehog,319715683,7.309,9905,"Paramount Plus, Paramount+ Amazon Channel, Paramount Plus Apple TV Channel , Paramount Plus Premium, Paramount Plus Basic with Ads","Action, Science Fiction, Comedy, Family",85000000,99,en,False,,2020,,"Powered with incredible speed, Sonic The Hedgehog embraces his new home on Earth. That is, until Sonic sparks the attention of super-uncool evil genius Dr. Robotnik. Now it’s super-villain vs. super-sonic in an all-out race across the globe to stop Robotnik from using Sonic’s unique power for world domination.",,,"Original Film, Blur Studio, Marza Animation Planet, Paramount Pictures, SEGA, SEGA of America",Jeff Fowler,"Neal H. Moritz, Takeshi Ito, Mie Onishi, Toru Nakahara, Toby Ascher","Ben Schwartz, James Marsden, Tika Sumpter"
529203,The Croods: A New Age,215905815,7.466,3920,,"Animation, Family, Adventure, Fantasy, Comedy",65000000,95,en,False,,2020,,"Searching for a safer habitat, the prehistoric Crood family discovers an idyllic, walled-in paradise that meets all of its needs. Unfortunately, they must also learn to live with the Bettermans -- a family that's a couple of steps above the Croods on the evolutionary ladder. As tensions between the new neighbors start to rise, a new threat soon propels both clans on an epic adventure that forces them to embrace their differences, draw strength from one another, and survive together.",,,"Universal Pictures, DreamWorks Animation",Joel Crawford,Mark Swift,"Nicolas Cage, Emma Stone, Ryan Reynolds"
545609,Extraction,0,7.315,6221,"Netflix, Netflix Standard with Ads","Action, Thriller",65000000,116,en,False,,2020,,A hardened gun-for-hire's latest mission becomes a soul-searching race to survive when he's sent into Bangladesh to rescue a drug lord's kidnapped son.,,,"AGBO, Thematic Entertainment, TGIM Films",Sam Hargrave,"Anthony Russo, Joe Russo, Chris Hemsworth, Mike Larocca, Eric Gitter, Peter Schwerin","Chris Hemsworth, Rudhraksh Jaiswal, Randeep Hooda"
